Vessel_ID,Route,Vessel_Class,Size_TEU,Length_m,Scheduled_ETA,Storm_Closure,Pct_Critical_Cargo,SLA_Penalty_Risk,Yard_Util_Pct,Crane_MPH,Wait_Time_Hrs,Truck_Turn_Time_Min,Actual_Arrival,Date
MAEU-1054,Cape,New Panamax,14000,366,2026-01-08 17:00:00,False,0.2800490640017285,196034.34480120995,0.7718763301486534,30.0,0.0,40.78144952229802,2026-01-08 17:00:00,2026-01-08
MAEU-2481,Suez,New Panamax,14000,366,2026-01-08 18:00:00,False,0.24659993148585235,172619.95204009666,0.7756763248948323,30.0,0.0,41.35144873422485,2026-01-08 18:00:00,2026-01-08
MAEU-4335,Suez,ULCV,20000,400,2026-01-08 22:00:00,False,0.2919173193200449,291917.3193200449,0.7794782560595892,30.0,0.0,41.92173840893839,2026-01-08 22:00:00,2026-01-08
MAEU-8970,Cape,New Panamax,14000,366,2026-01-09 13:00:00,False,0.24047961032654694,168335.72722858284,0.78809039215652,30.0,0.0,43.213558823478,2026-01-09 13:00:00,2026-01-09
MAEU-8221,Suez,ULCV,20000,400,2026-01-09 14:00:00,False,0.23541652766452503,235416.52766452503,0.7880366410798995,30.0,0.0,43.205496161984925,2026-01-09 14:00:00,2026-01-09
MAEU-4675,Cape,Feeder,5000,150,2026-01-09 14:00:00,False,0.1,25000.0,0.7826416594941098,30.0,0.0,42.39624892411648,2026-01-09 14:00:00,2026-01-09
MAEU-6954,Suez,New Panamax,14000,366,2026-01-09 22:00:00,False,0.2507839115398093,175548.7380778665,0.7735329359630834,30.0,0.0,41.029940394462514,2026-01-09 22:00:00,2026-01-09
MAEU-9966,Suez,ULCV,20000,400,2026-01-10 00:00:00,False,0.1811829382719041,181182.9382719041,0.7718457796968015,30.0,0.0,40.77686695452023,2026-01-10 00:00:00,2026-01-10
MAEU-9705,Cape,New Panamax,14000,366,2026-01-10 00:00:00,False,0.27261653426076615,190831.57398253633,0.7678841136983515,30.0,0.0,40.18261705475273,2026-01-10 00:00:00,2026-01-10
MAEU-6619,Suez,Feeder,5000,150,2026-01-10 04:00:00,False,0.1,25000.0,0.7731058798188291,30.0,0.0,40.96588197282436,2026-01-10 04:00:00,2026-01-10
MAEU-4452,Suez,ULCV,20000,400,2026-01-10 18:00:00,False,0.2374562341454538,237456.2341454538,0.77019123511565,30.0,0.0,40.52868526734751,2026-01-10 18:00:00,2026-01-10
MAEU-6005,Suez,ULCV,20000,400,2026-01-10 22:00:00,False,0.284450372778168,284450.372778168,0.7791726590419469,30.0,0.0,41.87589885629204,2026-01-10 22:00:00,2026-01-10
MAEU-8083,Suez,New Panamax,14000,366,2026-01-11 02:00:00,False,0.2922679960443235,204587.59723102645,0.7884188631017026,30.0,0.0,43.2628294652554,2026-01-11 02:00:00,2026-01-11
MAEU-2409,Suez,New Panamax,14000,366,2026-01-11 02:00:00,False,0.23854424137722116,166980.96896405483,0.7908370349060567,30.0,0.0,43.625555235908514,2026-01-11 02:00:00,2026-01-11
MAEU-1804,Suez,New Panamax,14000,366,2026-01-11 05:00:00,False,0.266075178480201,186252.6249361407,0.7994102406463544,30.0,0.0,44.91153609695316,2026-01-11 05:00:00,2026-01-11
MAEU-3541,Cape,New Panamax,14000,366,2026-01-12 03:00:00,False,0.16984143166879956,118889.00216815968,0.8046273275366442,29.72236034780135,0.0,45.69409913049664,2026-01-12 03:00:00,2026-01-12
MAEU-9428,Cape,New Panamax,14000,366,2026-01-12 06:00:00,False,0.18270346612411298,127892.4262868791,0.8055645203561468,29.666128778631197,0.0,45.834678053422024,2026-01-12 06:00:00,2026-01-12
MAEU-3679,Suez,ULCV,20000,400,2026-01-12 13:00:00,False,0.22065981790407216,220659.81790407217,0.7991706790646024,30.0,0.0,44.87560185969036,2026-01-12 13:00:00,2026-01-12
MAEU-4186,Suez,ULCV,20000,400,2026-01-12 16:00:00,False,0.1903016039077419,190301.6039077419,0.7983426379348791,30.0,0.0,44.751395690231874,2026-01-12 16:00:00,2026-01-12
MAEU-3074,Suez,ULCV,20000,400,2026-01-13 05:00:00,False,0.25982768676885937,259827.68676885933,0.7995601272021315,30.0,0.0,44.934019080319736,2026-01-13 05:00:00,2026-01-13
MAEU-6475,Suez,New Panamax,14000,366,2026-01-13 08:00:00,False,0.1911082831030809,133775.79817215662,0.8068393588168318,29.589638470990096,0.0,46.02590382252477,2026-01-13 08:00:00,2026-01-13
MAEU-9996,Suez,New Panamax,14000,366,2026-01-13 10:00:00,False,0.27338758138675107,191371.30697072577,0.806466026347545,29.6120384191473,0.0,45.969903952131766,2026-01-13 10:00:00,2026-01-13
MAEU-8141,Suez,New Panamax,14000,366,2026-01-13 11:00:00,False,0.18096319076409048,126674.23353486334,0.8144195198011042,29.13482881193375,0.0,47.16292797016563,2026-01-13 11:00:00,2026-01-13
MAEU-7136,Cape,New Panamax,14000,366,2026-01-13 20:00:00,False,0.17630569179351743,123413.9842554622,0.8179064993815736,28.92561003710559,0.0,47.685974907236044,2026-01-13 20:00:00,2026-01-13
MAEU-3969,Cape,Feeder,5000,150,2026-01-13 20:00:00,False,0.1,25000.0,0.810646480642647,29.361211161441183,0.0,46.59697209639705,2026-01-13 20:00:00,2026-01-13
MAEU-6136,Cape,ULCV,20000,400,2026-01-14 00:00:00,False,0.22432369743092975,224323.69743092978,0.8205461080291488,28.76723351825107,24.0,48.081916204372334,2026-01-15 00:00:00,2026-01-14
MAEU-7212,Suez,Feeder,5000,150,2026-01-14 00:00:00,False,0.1,25000.0,0.8210907612442271,28.734554325346377,24.0,48.16361418663407,2026-01-15 00:00:00,2026-01-14
MAEU-1153,Cape,ULCV,20000,400,2026-01-14 01:00:00,False,0.16598973797006578,165989.73797006576,0.8189279271724087,28.86432436965548,24.0,47.83918907586131,2026-01-15 01:00:00,2026-01-14
MAEU-2333,Suez,New Panamax,14000,366,2026-01-14 01:00:00,False,0.20949740595780814,146648.18417046568,0.8221102024617992,28.67338785229205,24.0,48.31653036926989,2026-01-15 01:00:00,2026-01-14
MAEU-7185,Cape,New Panamax,14000,366,2026-01-14 06:00:00,False,0.1613900115554433,112973.00808881033,0.81428806874142,29.142715875514803,24.0,47.14321031121301,2026-01-15 06:00:00,2026-01-14
MAEU-5203,Cape,ULCV,20000,400,2026-01-14 11:00:00,False,0.29515490823106294,295154.90823106293,0.8170188416764871,28.978869499410777,24.0,47.552826251473064,2026-01-15 11:00:00,2026-01-14
MAEU-8101,Suez,Feeder,5000,150,2026-01-14 12:00:00,False,0.1,25000.0,0.8169835616864726,28.980986298811647,24.0,47.54753425297089,2026-01-15 12:00:00,2026-01-14
MAEU-7819,Suez,New Panamax,14000,366,2026-01-14 16:00:00,False,0.25822992916828585,180760.9504178001,0.8151170430864443,29.092977414813348,24.0,47.26755646296665,2026-01-15 16:00:00,2026-01-14
MAEU-7667,Cape,ULCV,20000,400,2026-01-14 18:00:00,False,0.19718948352141163,197189.48352141163,0.8241774435100223,28.549353389398664,24.0,48.626616526503355,2026-01-15 18:00:00,2026-01-14
MAEU-9942,Suez,New Panamax,14000,366,2026-01-14 19:00:00,False,0.17430208168373768,122011.45717861637,0.8246282378446633,28.522305729320202,24.0,48.694235676699506,2026-01-15 19:00:00,2026-01-14
MAEU-6490,Suez,ULCV,20000,400,2026-01-14 20:00:00,False,0.2755618486054544,275561.84860545443,0.8190105874340621,28.859364753956278,24.0,47.85158811510932,2026-01-15 20:00:00,2026-01-14
MAEU-5225,Suez,New Panamax,14000,366,2026-01-14 21:00:00,False,0.26070504246395554,182493.5297247689,0.8181898570216081,28.908608578703518,24.0,47.72847855324122,2026-01-15 21:00:00,2026-01-14
MAEU-6136,Suez,Feeder,5000,150,2026-01-15 09:00:00,False,0.1,25000.0,0.8265776051130616,28.40534369321631,0.0,48.98664076695924,2026-01-15 09:00:00,2026-01-15
MAEU-8982,Cape,New Panamax,14000,366,2026-01-15 11:00:00,False,0.23128514210675372,161899.59947472758,0.8200995145396734,28.794029127619595,0.0,48.01492718095102,2026-01-15 11:00:00,2026-01-15
MAEU-9820,Cape,ULCV,20000,400,2026-01-16 06:00:00,False,0.19460235110588261,194602.3511058826,0.8143786553134382,29.137280681193708,4.0,47.15679829701574,2026-01-16 10:00:00,2026-01-16
MAEU-9901,Suez,New Panamax,14000,366,2026-01-16 07:00:00,False,0.18745020132887788,131215.14093021452,0.8046392466685799,29.72164519988521,4.0,45.69588700028699,2026-01-16 11:00:00,2026-01-16
MAEU-4993,Suez,New Panamax,14000,366,2026-01-16 08:00:00,False,0.29160890095299197,204126.23066709438,0.7949230476564952,30.0,4.0,44.238457148474296,2026-01-16 12:00:00,2026-01-16
MAEU-5873,Suez,ULCV,20000,400,2026-01-16 15:00:00,False,0.28878724761234986,288787.24761234986,0.8015108801956655,29.90934718826007,4.0,45.22663202934984,2026-01-16 19:00:00,2026-01-16
MAEU-3708,Suez,New Panamax,14000,366,2026-01-16 16:00:00,False,0.2488175050066076,174172.25350462532,0.8061533323325246,29.630800060048525,4.0,45.9229998498787,2026-01-16 20:00:00,2026-01-16
MAEU-8124,Cape,ULCV,20000,400,2026-01-16 21:00:00,False,0.28732324463820624,287323.2446382062,0.8032541534615638,29.804750792306173,4.0,45.48812301923458,2026-01-17 01:00:00,2026-01-16
MAEU-2521,Cape,Feeder,5000,150,2026-01-16 22:00:00,False,0.1,25000.0,0.8072203766061152,29.56677740363309,4.0,46.083056490917286,2026-01-17 02:00:00,2026-01-16
MAEU-3419,Suez,New Panamax,14000,366,2026-01-17 06:00:00,False,0.2182715527554234,152790.08692879637,0.8051244951323147,29.69253029206112,0.0,45.7686742698472,2026-01-17 06:00:00,2026-01-17
MAEU-3667,Suez,New Panamax,14000,366,2026-01-17 12:00:00,False,0.16154298024438138,113080.08617106696,0.8141824310522712,29.149054136863732,0.0,47.12736465784069,2026-01-17 12:00:00,2026-01-17
MAEU-1614,Suez,New Panamax,14000,366,2026-01-17 16:00:00,False,0.24752510256648422,173267.57179653895,0.8235234846807918,28.58859091915249,0.0,48.52852270211878,2026-01-17 16:00:00,2026-01-17
MAEU-3983,Cape,New Panamax,14000,366,2026-01-17 22:00:00,False,0.21067281745227762,147470.97221659432,0.8213793601969787,28.717238388181283,0.0,48.206904029546806,2026-01-17 22:00:00,2026-01-17
MAEU-4810,Cape,ULCV,20000,400,2026-01-18 06:00:00,False,0.1514228150442747,151422.81504427473,0.828463798323796,28.29217210057224,0.0,49.26956974856941,2026-01-18 06:00:00,2026-01-18
MAEU-9684,Suez,New Panamax,14000,366,2026-01-18 09:00:00,False,0.2814998066793674,197049.86467555718,0.8339255791577453,27.964465250535284,0.0,50.088836873661805,2026-01-18 09:00:00,2026-01-18
MAEU-9930,Suez,New Panamax,14000,366,2026-01-18 09:00:00,False,0.29855119700126653,208985.83790088654,0.8301255779011811,28.192465325929135,0.0,49.51883668517718,2026-01-18 09:00:00,2026-01-18
MAEU-6468,Suez,Feeder,5000,150,2026-01-18 21:00:00,False,0.1,25000.0,0.8247663744792032,28.51401753124781,0.0,48.71495617188049,2026-01-18 21:00:00,2026-01-18
MAEU-9623,Cape,New Panamax,14000,366,2026-01-19 00:00:00,False,0.28655086530863016,200585.60571604111,0.8239310674870599,28.564135950776407,0.0,48.58966012305899,2026-01-19 00:00:00,2026-01-19
MAEU-4760,Suez,New Panamax,14000,366,2026-01-19 02:00:00,False,0.2200966149806479,154067.63048645353,0.829558044299348,28.226517342039124,0.0,49.4337066449022,2026-01-19 02:00:00,2026-01-19
MAEU-3033,Suez,New Panamax,14000,366,2026-01-19 03:00:00,False,0.25733299728513626,180133.09809959537,0.8387613999939229,27.67431600036463,0.0,50.81420999908843,2026-01-19 03:00:00,2026-01-19
MAEU-5361,Suez,Feeder,5000,150,2026-01-19 06:00:00,False,0.1,25000.0,0.8440329813712543,27.358021117724746,0.0,51.60494720568815,2026-01-19 06:00:00,2026-01-19
MAEU-9436,Suez,ULCV,20000,400,2026-01-19 11:00:00,False,0.2441258194827555,244125.81948275553,0.8511371210716216,26.931772735702705,0.0,52.67056816074326,2026-01-19 11:00:00,2026-01-19
MAEU-8274,Cape,New Panamax,14000,366,2026-01-20 01:00:00,True,0.20761359172368743,145329.51420658123,0.8531984071950319,26.808095568298086,32.0,52.9797610792548,2026-01-21 09:00:00,2026-01-20
MAEU-9056,Suez,ULCV,20000,400,2026-01-20 03:00:00,True,0.18273808317975962,182738.08317975962,0.8599065638118745,26.405606171287534,32.0,53.985984571781174,2026-01-21 11:00:00,2026-01-20
MAEU-7402,Cape,ULCV,20000,400,2026-01-20 05:00:00,True,0.27011545306948126,270115.4530694813,0.8655949809719429,26.06430114168343,32.0,54.83924714579143,2026-01-21 13:00:00,2026-01-20
MAEU-5805,Suez,Feeder,5000,150,2026-01-20 06:00:00,True,0.1,25000.0,0.8631346918104684,26.211918491371897,32.0,54.47020377157027,2026-01-21 14:00:00,2026-01-20
MAEU-9202,Suez,Feeder,5000,150,2026-01-20 12:00:00,True,0.1,25000.0,0.8641744978528828,26.149530128827035,32.0,54.626174677932426,2026-01-21 20:00:00,2026-01-20
MAEU-1726,Cape,New Panamax,14000,366,2026-01-20 16:00:00,True,0.22773905500145883,159417.33850102118,0.8702695602926767,25.783826382439404,32.0,55.540434043901506,2026-01-22 00:00:00,2026-01-20
MAEU-8878,Cape,Feeder,5000,150,2026-01-20 19:00:00,True,0.1,25000.0,0.8611906949764758,26.328558301411455,32.0,54.17860424647138,2026-01-22 03:00:00,2026-01-20
MAEU-8827,Cape,ULCV,20000,400,2026-01-20 21:00:00,True,0.24116051923182885,241160.51923182886,0.8673522806235924,25.95886316258446,32.0,55.10284209353887,2026-01-22 05:00:00,2026-01-20
MAEU-8657,Suez,New Panamax,14000,366,2026-01-21 02:00:00,False,0.2637357713556137,184615.0399489296,0.8609100431045729,26.34539741372563,0.0,54.13650646568594,2026-01-21 02:00:00,2026-01-21
MAEU-9194,Cape,New Panamax,14000,366,2026-01-21 02:00:00,False,0.1836660857754991,128566.26004284935,0.8612037154470017,26.327777073179902,0.0,54.18055731705026,2026-01-21 02:00:00,2026-01-21
MAEU-8490,Cape,New Panamax,14000,366,2026-01-21 08:00:00,False,0.1566564995299855,109659.54967098984,0.8673692242381205,25.957846545712776,0.0,55.10538363571808,2026-01-21 08:00:00,2026-01-21
MAEU-5675,Cape,ULCV,20000,400,2026-01-21 13:00:00,False,0.27901902246268856,279019.02246268856,0.8624456458012544,26.25326125192474,0.0,54.36684687018816,2026-01-21 13:00:00,2026-01-21
MAEU-1954,Suez,ULCV,20000,400,2026-01-22 01:00:00,False,0.2112679819606048,211267.9819606048,0.8573617945873775,26.558292324757353,0.0,53.60426918810663,2026-01-22 01:00:00,2026-01-22
MAEU-3162,Suez,New Panamax,14000,366,2026-01-22 02:00:00,False,0.20217138118532896,141519.96682973026,0.8554170825566225,26.67497504660265,0.0,53.312562383493386,2026-01-22 02:00:00,2026-01-22
MAEU-6370,Suez,New Panamax,14000,366,2026-01-22 04:00:00,False,0.15731753725097597,110122.27607568318,0.8633099385081752,26.201403689509494,0.0,54.49649077622628,2026-01-22 04:00:00,2026-01-22
MAEU-6233,Suez,ULCV,20000,400,2026-01-22 07:00:00,False,0.2824359403706192,282435.9403706192,0.8533187941369194,26.80087235178484,0.0,52.99781912053791,2026-01-22 07:00:00,2026-01-22
MAEU-4930,Cape,New Panamax,14000,366,2026-01-22 12:00:00,False,0.1900542405254132,133037.96836778923,0.861346456069758,26.319212635814523,0.0,54.20196841046371,2026-01-22 12:00:00,2026-01-22
MAEU-9228,Suez,New Panamax,14000,366,2026-01-22 15:00:00,False,0.2524888145489394,176742.1701842576,0.8544225965625901,26.734644206244596,0.0,53.163389484388524,2026-01-22 15:00:00,2026-01-22
MAEU-4239,Suez,Feeder,5000,150,2026-01-23 00:00:00,False,0.1,25000.0,0.8642243240839398,26.146540554963615,4.0,54.633648612590974,2026-01-23 04:00:00,2026-01-23
MAEU-1294,Cape,Feeder,5000,150,2026-01-23 01:00:00,False,0.1,25000.0,0.8733212639447091,25.600724163317455,4.0,55.99818959170637,2026-01-23 05:00:00,2026-01-23
MAEU-5286,Suez,New Panamax,14000,366,2026-01-23 05:00:00,False,0.17838323096775088,124868.2616774256,0.8732147677365347,25.60711393580792,4.0,55.982215160480216,2026-01-23 09:00:00,2026-01-23
MAEU-8561,Cape,Feeder,5000,150,2026-01-23 10:00:00,False,0.1,25000.0,0.8734691726927872,25.59184963843277,4.0,56.020375903918094,2026-01-23 14:00:00,2026-01-23
MAEU-2704,Suez,ULCV,20000,400,2026-01-23 12:00:00,False,0.2755519992545508,275551.9992545508,0.8731001594983043,25.613990430101744,4.0,55.96502392474565,2026-01-23 16:00:00,2026-01-23
MAEU-4998,Cape,ULCV,20000,400,2026-01-23 17:00:00,False,0.27269505361785934,272695.0536178593,0.8758090324114948,25.451458055310315,4.0,56.37135486172422,2026-01-23 21:00:00,2026-01-23
MAEU-1556,Suez,Feeder,5000,150,2026-01-23 18:00:00,False,0.1,25000.0,0.8676234664561934,25.9425920126284,4.0,55.14351996842901,2026-01-23 22:00:00,2026-01-23
MAEU-6352,Suez,ULCV,20000,400,2026-01-24 01:00:00,False,0.2012808249058029,201280.8249058029,0.8582758254230247,26.503450474618518,8.0,53.74137381345371,2026-01-24 09:00:00,2026-01-24
MAEU-2265,Cape,New Panamax,14000,366,2026-01-24 03:00:00,False,0.19514453504202242,136601.1745294157,0.8494298839913427,27.03420696051944,8.0,52.41448259870141,2026-01-24 11:00:00,2026-01-24
MAEU-5811,Cape,New Panamax,14000,366,2026-01-24 03:00:00,False,0.24713604651028612,172995.23255720027,0.848317190976173,27.100968541429623,8.0,52.24757864642595,2026-01-24 11:00:00,2026-01-24
MAEU-2136,Suez,New Panamax,14000,366,2026-01-24 08:00:00,False,0.24477202905250026,171340.4203367502,0.8438281497605626,27.370311014366244,8.0,51.5742224640844,2026-01-24 16:00:00,2026-01-24
MAEU-5543,Suez,New Panamax,14000,366,2026-01-24 12:00:00,False,0.26697680927267153,186883.7664908701,0.8462689410079826,27.223863539521048,8.0,51.94034115119739,2026-01-24 20:00:00,2026-01-24
MAEU-7353,Cape,New Panamax,14000,366,2026-01-24 17:00:00,False,0.29852225591259707,208965.57913881794,0.8561177867954781,26.632932792271315,8.0,53.417668019321724,2026-01-25 01:00:00,2026-01-24
MAEU-6084,Cape,New Panamax,14000,366,2026-01-24 21:00:00,False,0.29058427308546764,203408.99115982733,0.8538442502570074,26.76934498457956,8.0,53.07663753855111,2026-01-25 05:00:00,2026-01-24
MAEU-9073,Cape,New Panamax,14000,366,2026-01-24 21:00:00,False,0.2018824585429435,141317.72098006046,0.8553210753390976,26.680735479654146,8.0,53.29816130086465,2026-01-25 05:00:00,2026-01-24
MAEU-8027,Cape,New Panamax,14000,366,2026-01-25 01:00:00,False,0.26592341700252065,186146.39190176444,0.8536331532572443,26.782010804565346,0.0,53.04497298858665,2026-01-25 01:00:00,2026-01-25
MAEU-4356,Cape,New Panamax,14000,366,2026-01-25 03:00:00,False,0.21392719533539595,149749.03673477715,0.8605785866116815,26.36528480329911,0.0,54.08678799175223,2026-01-25 03:00:00,2026-01-25
MAEU-9220,Suez,New Panamax,14000,366,2026-01-25 10:00:00,False,0.27322694211111614,191258.8594777813,0.8686233146809262,25.88260111914443,0.0,55.293497202138944,2026-01-25 10:00:00,2026-01-25
MAEU-1038,Cape,New Panamax,14000,366,2026-01-25 14:00:00,False,0.2692214323124894,188455.00261874258,0.8761704269250314,25.429774384498117,0.0,56.42556403875472,2026-01-25 14:00:00,2026-01-25
